file,match,team_a,team_b,team_a_code,team_b_code,date,tournament,group,game_day,venue_raw,venue_city,venue_country,altitude_m,schema_era,post_match_key_used,final_score,match_total_rbp,settled_date,match_submitted,match_is_calibration_only,elo_team_a_pre,elo_team_b_pre,elo_diff,rest_days_a,rest_days_b,rest_days_diff,squad_value_a_eur,squad_value_b_eur,squad_avg_age_a,squad_avg_age_b,fifa_ranking_2025_a,fifa_ranking_2025_b,draw_probability,poisson_lambda_a,poisson_lambda_b,rules_fired_list,rule_fired_count,rule1_fired,rule2_fired,rule3_fired,rule4_fired,rule5_fired,rule6_fired,rule7_fired,rule8_fired,rule9_fired,rule10_fired,rule11_fired,rule12_fired,rule13_fired,rule14_fired,rule15_fired,a_espn_n,a_espn_fouls,a_espn_yellow_cards,a_espn_red_cards,a_espn_offsides,a_espn_corners,a_espn_saves,a_espn_possession_pct,a_espn_total_shots,a_espn_shots_on_target,a_espn_blocked_shots,a_espn_passes,a_espn_pass_pct,a_espn_interceptions,a_espn_effective_tackles,a_espn_clearances,b_espn_n,b_espn_fouls,b_espn_yellow_cards,b_espn_red_cards,b_espn_offsides,b_espn_corners,b_espn_saves,b_espn_possession_pct,b_espn_total_shots,b_espn_shots_on_target,b_espn_blocked_shots,b_espn_passes,b_espn_pass_pct,b_espn_interceptions,b_espn_effective_tackles,b_espn_clearances,question_num,question_text,question_category,confidence,direction,key_drivers,edge_rank,recommended_estimate,our_estimate,submission_diff,submission_error_flag,crowd_estimate,outcome,outcome_known,rbp,beat_crowd,our_brier_score,crowd_brier_score,actually_submitted,is_player_prop,player_key,postmortem_note
sco_bra_2026-06-24.json,SCO-BRA,Scotland,Brazil,SCO,BRA,2026-06-24,,Group C,GD3,"Hard Rock Stadium, Miami",Miami,,2.0,3,post_match,,2.75,,True,False,1852.1502,2068.632,-216.48180000000002,5,5,0,198149994,778500000,28.7,27.0,43,6,0.2305,0.75,1.642,RULE15;RULE7;RULE8,3,,,,,,,True,True,,,,,,,True,2,16.0,2.0,0.0,1.0,2.5,1.5,43.7,7.5,1.0,2.5,415.0,0.85,7.5,8.5,17.0,2,14.5,1.5,0.0,4.0,5.0,2.5,54.05,10.0,5.0,2.0,519.5,0.9,7.5,11.5,18.5,Q5,Will Scotland score at least 1 goal?,,,NO_LEAN,Model: P(SCO scores) = 52.76%; Market (BTTS No -165): P(Scotland scores) implied ~37.5%; Blend with survival match uplift: ~45%; Scotland GD2: 0 SOT in 90 minutes — very poor recent form; RULE7: don't suppress too far below model (submit near-model estimate for extreme underdog),8,0.45,,,False,0.44,0,True,1.86,True,,0.1936,True,False,,
sco_bra_2026-06-24.json,SCO-BRA,Scotland,Brazil,SCO,BRA,2026-06-24,,Group C,GD3,"Hard Rock Stadium, Miami",Miami,,2.0,3,post_match,,2.75,,True,False,1852.1502,2068.632,-216.48180000000002,5,5,0,198149994,778500000,28.7,27.0,43,6,0.2305,0.75,1.642,RULE15;RULE7;RULE8,3,,,,,,,True,True,,,,,,,True,2,16.0,2.0,0.0,1.0,2.5,1.5,43.7,7.5,1.0,2.5,415.0,0.85,7.5,8.5,17.0,2,14.5,1.5,0.0,4.0,5.0,2.5,54.05,10.0,5.0,2.0,519.5,0.9,7.5,11.5,18.5,Q6,Will the match have 3 or more total goals?,,,YES_LEAN,Model: P(total ≥ 3) = 42.82%; Market: Over 2.5 at -126 to -130 (~56% implied); Survival match = Scotland attacks open = Brazil counters = more goals; Blend: ~50%. Survival match adjustment: +2pp → 0.52,9,0.52,,,False,0.54,1,True,0.16,True,,0.2116,True,False,,
sco_bra_2026-06-24.json,SCO-BRA,Scotland,Brazil,SCO,BRA,2026-06-24,,Group C,GD3,"Hard Rock Stadium, Miami",Miami,,2.0,3,post_match,,2.75,,True,False,1852.1502,2068.632,-216.48180000000002,5,5,0,198149994,778500000,28.7,27.0,43,6,0.2305,0.75,1.642,RULE15;RULE7;RULE8,3,,,,,,,True,True,,,,,,,True,2,16.0,2.0,0.0,1.0,2.5,1.5,43.7,7.5,1.0,2.5,415.0,0.85,7.5,8.5,17.0,2,14.5,1.5,0.0,4.0,5.0,2.5,54.05,10.0,5.0,2.0,519.5,0.9,7.5,11.5,18.5,Q7,Will Brazil score in the second half?,,,YES,"Model: P(BRA 2H scores) = 59.47%; Brazil WC record: 0 second-half goals in 2 matches — BUT both were leads (1H: 1-1 vs Morocco, 3-0 vs Haiti → no incentive to attack in 2H); Against Scotland (who must attack): Brazil will have space to counter in 2H; Vinicius Jr rested from 81' specifically for this match; Situation-adjusted from 59% to 62%",5,0.62,,,False,0.69,1,True,-3.33,False,,0.0961,True,False,,
sco_bra_2026-06-24.json,SCO-BRA,Scotland,Brazil,SCO,BRA,2026-06-24,,Group C,GD3,"Hard Rock Stadium, Miami",Miami,,2.0,3,post_match,,2.75,,True,False,1852.1502,2068.632,-216.48180000000002,5,5,0,198149994,778500000,28.7,27.0,43,6,0.2305,0.75,1.642,RULE15;RULE7;RULE8,3,,,,,,,True,True,,,,,,,True,2,16.0,2.0,0.0,1.0,2.5,1.5,43.7,7.5,1.0,2.5,415.0,0.85,7.5,8.5,17.0,2,14.5,1.5,0.0,4.0,5.0,2.5,54.05,10.0,5.0,2.0,519.5,0.9,7.5,11.5,18.5,Q8,Will there be 4 or more total cards shown?,,,YES,Ramos career: 4.17 YC/game → P(4+) = 59.9%; Ramos WC average: 4.0 YC/game → P(4+) = 56.7%; Scotland GD1: 4 total cards (3 SCO + 1 HAI) — Scotland physical team; Scotland committed 21 fouls in GD1 — physical approach expected vs Brazil; Survival match = more desperate fouls = more cards,6,0.62,,,False,0.44,0,True,-16.78,False,,0.1936,True,False,,
sco_bra_2026-06-24.json,SCO-BRA,Scotland,Brazil,SCO,BRA,2026-06-24,,Group C,GD3,"Hard Rock Stadium, Miami",Miami,,2.0,3,post_match,,2.75,,True,False,1852.1502,2068.632,-216.48180000000002,5,5,0,198149994,778500000,28.7,27.0,43,6,0.2305,0.75,1.642,RULE15;RULE7;RULE8,3,,,,,,,True,True,,,,,,,True,2,16.0,2.0,0.0,1.0,2.5,1.5,43.7,7.5,1.0,2.5,415.0,0.85,7.5,8.5,17.0,2,14.5,1.5,0.0,4.0,5.0,2.5,54.05,10.0,5.0,2.0,519.5,0.9,7.5,11.5,18.5,Q9,Will Scott McTominay have at least 1 shot on target?,,,COIN-FLIP,"Napoli 2025-26: 33 SOT in 33 games = 1.0 SOT/90 (genuine shooting CM); WC2026: 4 shots total, 0 confirmed SOT across 2 games; Bet365 prices at 11-10 (~52%) — near even money. Racing Post best bet.; Scotland survival match = McTominay gets forward more than usual; RULE15 technically fires (SCO 13%) BUT survival match overrides standard suppression; WC 0-SOT record and Brazil's quality defense slightly pull estimate below market (0.52 → 0.50)",10,0.5,,,False,0.43,1,True,10.39,True,,0.3249,True,True,Scott_McTominay,
sco_bra_2026-06-24.json,SCO-BRA,Scotland,Brazil,SCO,BRA,2026-06-24,,Group C,GD3,"Hard Rock Stadium, Miami",Miami,,2.0,3,post_match,,2.75,,True,False,1852.1502,2068.632,-216.48180000000002,5,5,0,198149994,778500000,28.7,27.0,43,6,0.2305,0.75,1.642,RULE15;RULE7;RULE8,3,,,,,,,True,True,,,,,,,True,2,16.0,2.0,0.0,1.0,2.5,1.5,43.7,7.5,1.0,2.5,415.0,0.85,7.5,8.5,17.0,2,14.5,1.5,0.0,4.0,5.0,2.5,54.05,10.0,5.0,2.0,519.5,0.9,7.5,11.5,18.5,Q10,Will Brazil score in the first half?,,,YES,"Model: P(BRA 1H scores) = 52.24%; Evidence: Brazil scored in 1H in BOTH WC matches (4 first-half goals: 32', 23', 36', 45+3'). 0 second-half goals.; Scotland conceded in the 2nd minute vs Morocco — vulnerable to early pressure; Vinicius Jr fresh after being subbed 81' in GD2; Evidence-adjusted upward from model: 0.62",4,0.62,,,False,0.64,1,True,0.22,True,,0.1296,True,False,,
sui_can_2026-06-24.json,SUI-CAN,Switzerland,Canada,SUI,CAN,2026-06-24,,Group B,GD3,"BC Place, Vancouver, Canada",Vancouver,,1.0,3,post_match,,-21.56,,True,False,1951.79,1901.98,49.809999999999945,6,6,0,322100006,129380005,28.0,26.5,19,30,0.3102,1.2144,1.014,RULE15;RULE7;RULE8,3,,,,,,,True,True,,,,,,,True,2,9.0,1.0,0.0,2.0,8.5,2.5,65.15,19.5,7.0,6.0,581.0,0.9,6.0,9.5,15.0,2,9.5,1.5,0.0,1.0,14.0,1.0,70.05,22.5,7.0,9.0,494.0,0.8,5.0,10.0,12.0,Q1,Will Canada commit more fouls than Switzerland?,,,YES,"Canada GD2 vs Qatar: 19 fouls while attacking (high-press style inherent to Marsch 4-4-2); Switzerland GD2 vs Bosnia: only 7 fouls (compact, disciplined mid-block); In competitive match: Canada presses, SUI absorbs → CAN fouls more in pressing; Lambda model: P(CAN>SUI | λ_can=13, λ_sui=10) = 69.9%",3,0.63,,,False,0.53,0,True,-9.59,False,,0.2809,True,False,,
sui_can_2026-06-24.json,SUI-CAN,Switzerland,Canada,SUI,CAN,2026-06-24,,Group B,GD3,"BC Place, Vancouver, Canada",Vancouver,,1.0,3,post_match,,-21.56,,True,False,1951.79,1901.98,49.809999999999945,6,6,0,322100006,129380005,28.0,26.5,19,30,0.3102,1.2144,1.014,RULE15;RULE7;RULE8,3,,,,,,,True,True,,,,,,,True,2,9.0,1.0,0.0,2.0,8.5,2.5,65.15,19.5,7.0,6.0,581.0,0.9,6.0,9.5,15.0,2,9.5,1.5,0.0,1.0,14.0,1.0,70.05,22.5,7.0,9.0,494.0,0.8,5.0,10.0,12.0,Q2,Will Switzerland be caught offside 2 or more times?,,,NO_LEAN,"Canada high defensive line (high-press = high line = offside trap opportunities); SUI fast wingers (Ndoye, Vargas, Okafor/Manzambi) run in behind on transitions; Lambda 1.3-1.5 estimated: P(≥2) = 34-44%; No GD-specific SUI offside count available",8,0.42,,,False,0.5,0,True,9.88,True,,0.25,True,False,,
sui_can_2026-06-24.json,SUI-CAN,Switzerland,Canada,SUI,CAN,2026-06-24,,Group B,GD3,"BC Place, Vancouver, Canada",Vancouver,,1.0,3,post_match,,-21.56,,True,False,1951.79,1901.98,49.809999999999945,6,6,0,322100006,129380005,28.0,26.5,19,30,0.3102,1.2144,1.014,RULE15;RULE7;RULE8,3,,,,,,,True,True,,,,,,,True,2,9.0,1.0,0.0,2.0,8.5,2.5,65.15,19.5,7.0,6.0,581.0,0.9,6.0,9.5,15.0,2,9.5,1.5,0.0,1.0,14.0,1.0,70.05,22.5,7.0,9.0,494.0,0.8,5.0,10.0,12.0,Q3,Will there be 2 or more total cards shown in the second half?,,,YES,"Abatti career 4.85 YC/game → expected 2H cards ~2.4 → P(≥2) = 64-70%; Physical, pressing match between two athletic teams; Both teams already qualified: players SLIGHTLY more cautious about suspension — modest shade down; Late-game desperation (SUI chasing a win if drawing) = late yellow cards",7,0.6,,,False,0.54,0,True,-3.71,False,,0.2916,True,False,,
sui_can_2026-06-24.json,SUI-CAN,Switzerland,Canada,SUI,CAN,2026-06-24,,Group B,GD3,"BC Place, Vancouver, Canada",Vancouver,,1.0,3,post_match,,-21.56,,True,False,1951.79,1901.98,49.809999999999945,6,6,0,322100006,129380005,28.0,26.5,19,30,0.3102,1.2144,1.014,RULE15;RULE7;RULE8,3,,,,,,,True,True,,,,,,,True,2,9.0,1.0,0.0,2.0,8.5,2.5,65.15,19.5,7.0,6.0,581.0,0.9,6.0,9.5,15.0,2,9.5,1.5,0.0,1.0,14.0,1.0,70.05,22.5,7.0,9.0,494.0,0.8,5.0,10.0,12.0,Q4,Will both teams score AND the match have 3 or more total goals?,,,NO_LEAN,"Model: P(BTTS AND ≥3) = 31.54%; RULE8 FIRES: draw 31.02% → cagey, tactical match → fewer goals shade; Market-implied joint probability: ~27-31% (BTTS 58% × cond. on ≥3 = ~53% → joint ~0.307); GD1 matches were 1-1 (SUI-QAT and CAN-BIH) — low-scoring competitive contests",6,0.3,,,False,0.41,1,True,-11.74,False,,0.3481,True,False,,
sui_can_2026-06-24.json,SUI-CAN,Switzerland,Canada,SUI,CAN,2026-06-24,,Group B,GD3,"BC Place, Vancouver, Canada",Vancouver,,1.0,3,post_match,,-21.56,,True,False,1951.79,1901.98,49.809999999999945,6,6,0,322100006,129380005,28.0,26.5,19,30,0.3102,1.2144,1.014,RULE15;RULE7;RULE8,3,,,,,,,True,True,,,,,,,True,2,9.0,1.0,0.0,2.0,8.5,2.5,65.15,19.5,7.0,6.0,581.0,0.9,6.0,9.5,15.0,2,9.5,1.5,0.0,1.0,14.0,1.0,70.05,22.5,7.0,9.0,494.0,0.8,5.0,10.0,12.0,Q5,Will a penalty kick be awarded in the match?,,,NO_LEAN,Abatti career ~0.32 pens/game; Historical overpricing pattern on penalty questions — shade below theoretical rate; Season 2025-26: 0 penalties in 2 matches (small sample but directional),9,0.33,,,False,0.29,0,True,-0.61,False,,0.0841,True,False,,
sui_can_2026-06-24.json,SUI-CAN,Switzerland,Canada,SUI,CAN,2026-06-24,,Group B,GD3,"BC Place, Vancouver, Canada",Vancouver,,1.0,3,post_match,,-21.56,,True,False,1951.79,1901.98,49.809999999999945,6,6,0,322100006,129380005,28.0,26.5,19,30,0.3102,1.2144,1.014,RULE15;RULE7;RULE8,3,,,,,,,True,True,,,,,,,True,2,9.0,1.0,0.0,2.0,8.5,2.5,65.15,19.5,7.0,6.0,581.0,0.9,6.0,9.5,15.0,2,9.5,1.5,0.0,1.0,14.0,1.0,70.05,22.5,7.0,9.0,494.0,0.8,5.0,10.0,12.0,Q6,Will Switzerland have more shots on target than Canada in the second half?,,,COIN-FLIP,Model: P(SUI more 2H SOT) = 44.97% — essentially coin-flip; RULE8 compresses toward 50%: 44.97% → ~48%; Switzerland technically superior; Canada GD1 only 4 SOT total; CAN 10 SOT in GD2 was vs Qatar 9 men — inflated,10,0.48,,,False,0.51,0,True,5.27,True,,0.2601,True,False,,
sui_can_2026-06-24.json,SUI-CAN,Switzerland,Canada,SUI,CAN,2026-06-24,,Group B,GD3,"BC Place, Vancouver, Canada",Vancouver,,1.0,3,post_match,,-21.56,,True,False,1951.79,1901.98,49.809999999999945,6,6,0,322100006,129380005,28.0,26.5,19,30,0.3102,1.2144,1.014,RULE15;RULE7;RULE8,3,,,,,,,True,True,,,,,,,True,2,9.0,1.0,0.0,2.0,8.5,2.5,65.15,19.5,7.0,6.0,581.0,0.9,6.0,9.5,15.0,2,9.5,1.5,0.0,1.0,14.0,1.0,70.05,22.5,7.0,9.0,494.0,0.8,5.0,10.0,12.0,Q7,Will Switzerland win the match?,,,YES_LEAN,"Model: 42.65%; Market: ~40%; Average: ~41%; Motivation asymmetry: SUI MUST WIN to top group; CAN happy with draw; +3pp for motivation: SUI will push harder, CAN may sit deeper in 2H with lead or draw; RULE8 does not suppress WIN props (only extreme attacking props)",4,0.44,,,False,0.45,1,True,1.16,True,,0.3025,True,False,,
sui_can_2026-06-24.json,SUI-CAN,Switzerland,Canada,SUI,CAN,2026-06-24,,Group B,GD3,"BC Place, Vancouver, Canada",Vancouver,,1.0,3,post_match,,-21.56,,True,False,1951.79,1901.98,49.809999999999945,6,6,0,322100006,129380005,28.0,26.5,19,30,0.3102,1.2144,1.014,RULE15;RULE7;RULE8,3,,,,,,,True,True,,,,,,,True,2,9.0,1.0,0.0,2.0,8.5,2.5,65.15,19.5,7.0,6.0,581.0,0.9,6.0,9.5,15.0,2,9.5,1.5,0.0,1.0,14.0,1.0,70.05,22.5,7.0,9.0,494.0,0.8,5.0,10.0,12.0,Q8,Will the second half have 2 or more total goals?,,,NO_LEAN,Model: P(2H ≥ 2 goals) = 30.62%; RULE8: tactical match = fewer 2H goals; SUI GD1: 0 SUI goals in 2H vs Qatar (held 1-0 until conceded in 90+); CAN GD1: only 1 2H goal vs Bosnia (in 83'),5,0.3,,,False,0.43,1,True,-14.28,False,,0.3249,True,False,,
sui_can_2026-06-24.json,SUI-CAN,Switzerland,Canada,SUI,CAN,2026-06-24,,Group B,GD3,"BC Place, Vancouver, Canada",Vancouver,,1.0,3,post_match,,-21.56,,True,False,1951.79,1901.98,49.809999999999945,6,6,0,322100006,129380005,28.0,26.5,19,30,0.3102,1.2144,1.014,RULE15;RULE7;RULE8,3,,,,,,,True,True,,,,,,,True,2,9.0,1.0,0.0,2.0,8.5,2.5,65.15,19.5,7.0,6.0,581.0,0.9,6.0,9.5,15.0,2,9.5,1.5,0.0,1.0,14.0,1.0,70.05,22.5,7.0,9.0,494.0,0.8,5.0,10.0,12.0,Q9,Will Granit Xhaka have at least 1 shot on target?,,,STRONG NO (FLOOR),0.09 SOT/90 career rate at Leverkusen (3 SOT in 33 games) — structural shooting limitation; Computed probability (open play + penalty path): ~20%; FLOOR_0.25 applied per standing rule; GD2 SOT was a converted penalty — unlikely without another penalty opportunity; FanDuel scorer +1600 confirms market knows he rarely scores/shoots; MAJOR EDGE: crowd likely ~0.40; our floor is 0.25 → ~15pp NO edge,1,0.25,,,False,0.4,0,True,13.4,True,,0.16,True,True,Granit_Xhaka,
sui_can_2026-06-24.json,SUI-CAN,Switzerland,Canada,SUI,CAN,2026-06-24,,Group B,GD3,"BC Place, Vancouver, Canada",Vancouver,,1.0,3,post_match,,-21.56,,True,False,1951.79,1901.98,49.809999999999945,6,6,0,322100006,129380005,28.0,26.5,19,30,0.3102,1.2144,1.014,RULE15;RULE7;RULE8,3,,,,,,,True,True,,,,,,,True,2,9.0,1.0,0.0,2.0,8.5,2.5,65.15,19.5,7.0,6.0,581.0,0.9,6.0,9.5,15.0,2,9.5,1.5,0.0,1.0,14.0,1.0,70.05,22.5,7.0,9.0,494.0,0.8,5.0,10.0,12.0,Q10,Will Jonathan David have at least 1 shot on target?,,,YES,"Historical Lille SOT/90: 2.0-2.5 → P(≥1) = 86-92% in normal match; GD2: 5 SOT from 8 shots (hat trick) vs Qatar — discount for Switzerland quality defense; Discount to lambda=1.5 vs SUI (Akanji, Elvedi, Rodriguez) → P(≥1) = 77.7%; Mild RULE15 discount for CAN 26.32% underdog status: -7pp → 70%; FanDuel scorer +225 implies ~31% scoring probability → SOT much higher; Edge: crowd ~0.60; our estimate 0.70 → ~10pp YES edge",2,0.7,,,False,0.59,0,True,-11.34,False,,0.3481,True,True,Jonathan_David,
cur_civ_2026-06-25.json,CUR-CIV,Curaçao,Ivory Coast,CUR,CIV,2026-06-25,,,,Neutral (USA WC2026),Philadelphia,United States,12.0,1,post_match_results,Curacao 0-2 Ivory Coast,45.21,,True,False,1611.4457,1814.7168,-203.27109999999993,5,5,0,,,,,,,0.26248032981797065,0.7681123306244113,1.6031656018931915,,0,,,,,,,,,,,,,,,,2,10.5,2.5,0.0,1.5,0.5,9.5,30.4,9.0,2.5,1.5,285.0,0.75,12.0,7.5,28.5,2,8.5,1.5,0.0,0.5,3.0,3.0,44.45,12.0,3.0,4.0,450.5,0.85,12.0,10.0,27.5,Q1,,,,,,,,0.37,,False,0.41,1,True,-1.89,False,0.3969,0.3481,True,False,,"Small loss, near-push. RULE_OFFSIDE_DEFENSIVE_SHAPE discount (IVC mid-block) was directionally too aggressive — CUR's must-win desperation still generated enough forward runs to clear 2."
cur_civ_2026-06-25.json,CUR-CIV,Curaçao,Ivory Coast,CUR,CIV,2026-06-25,,,,Neutral (USA WC2026),Philadelphia,United States,12.0,1,post_match_results,Curacao 0-2 Ivory Coast,45.21,,True,False,1611.4457,1814.7168,-203.27109999999993,5,5,0,,,,,,,0.26248032981797065,0.7681123306244113,1.6031656018931915,,0,,,,,,,,,,,,,,,,2,10.5,2.5,0.0,1.5,0.5,9.5,30.4,9.0,2.5,1.5,285.0,0.75,12.0,7.5,28.5,2,8.5,1.5,0.0,0.5,3.0,3.0,44.45,12.0,3.0,4.0,450.5,0.85,12.0,10.0,27.5,Q2,,,,,,,,0.28,,False,0.42,0,True,11.64,True,0.0784,0.1764,True,False,,
cur_civ_2026-06-25.json,CUR-CIV,Curaçao,Ivory Coast,CUR,CIV,2026-06-25,,,,Neutral (USA WC2026),Philadelphia,United States,12.0,1,post_match_results,Curacao 0-2 Ivory Coast,45.21,,True,False,1611.4457,1814.7168,-203.27109999999993,5,5,0,,,,,,,0.26248032981797065,0.7681123306244113,1.6031656018931915,,0,,,,,,,,,,,,,,,,2,10.5,2.5,0.0,1.5,0.5,9.5,30.4,9.0,2.5,1.5,285.0,0.75,12.0,7.5,28.5,2,8.5,1.5,0.0,0.5,3.0,3.0,44.45,12.0,3.0,4.0,450.5,0.85,12.0,10.0,27.5,Q3,,,,,,,,0.65,,False,0.6,1,True,6.96,True,0.1225,0.16,True,False,,
cur_civ_2026-06-25.json,CUR-CIV,Curaçao,Ivory Coast,CUR,CIV,2026-06-25,,,,Neutral (USA WC2026),Philadelphia,United States,12.0,1,post_match_results,Curacao 0-2 Ivory Coast,45.21,,True,False,1611.4457,1814.7168,-203.27109999999993,5,5,0,,,,,,,0.26248032981797065,0.7681123306244113,1.6031656018931915,,0,,,,,,,,,,,,,,,,2,10.5,2.5,0.0,1.5,0.5,9.5,30.4,9.0,2.5,1.5,285.0,0.75,12.0,7.5,28.5,2,8.5,1.5,0.0,0.5,3.0,3.0,44.45,12.0,3.0,4.0,450.5,0.85,12.0,10.0,27.5,Q4,,,,,,,,0.38,,False,0.5,0,True,12.97,True,0.1444,0.25,True,False,,"IVC, only needing a draw to advance, conserved energy in 2H exactly as modeled rather than piling on more goals."
cur_civ_2026-06-25.json,CUR-CIV,Curaçao,Ivory Coast,CUR,CIV,2026-06-25,,,,Neutral (USA WC2026),Philadelphia,United States,12.0,1,post_match_results,Curacao 0-2 Ivory Coast,45.21,,True,False,1611.4457,1814.7168,-203.27109999999993,5,5,0,,,,,,,0.26248032981797065,0.7681123306244113,1.6031656018931915,,0,,,,,,,,,,,,,,,,2,10.5,2.5,0.0,1.5,0.5,9.5,30.4,9.0,2.5,1.5,285.0,0.75,12.0,7.5,28.5,2,8.5,1.5,0.0,0.5,3.0,3.0,44.45,12.0,3.0,4.0,450.5,0.85,12.0,10.0,27.5,Q5,,,,,,,,0.35,,False,0.23,0,True,-4.37,False,0.1225,0.0529,True,False,,Crowd's lower 23% was closer to the truth — we over-credited CUR's survival urgency translating into 2H shot volume.
cur_civ_2026-06-25.json,CUR-CIV,Curaçao,Ivory Coast,CUR,CIV,2026-06-25,,,,Neutral (USA WC2026),Philadelphia,United States,12.0,1,post_match_results,Curacao 0-2 Ivory Coast,45.21,,True,False,1611.4457,1814.7168,-203.27109999999993,5,5,0,,,,,,,0.26248032981797065,0.7681123306244113,1.6031656018931915,,0,,,,,,,,,,,,,,,,2,10.5,2.5,0.0,1.5,0.5,9.5,30.4,9.0,2.5,1.5,285.0,0.75,12.0,7.5,28.5,2,8.5,1.5,0.0,0.5,3.0,3.0,44.45,12.0,3.0,4.0,450.5,0.85,12.0,10.0,27.5,Q6,,,,,,,,0.63,,False,0.52,1,True,11.85,True,0.1369,0.2304,True,False,,The 5-YC desperation pattern from GD2 (0-0 vs ECU) repeated. Strong structural read on a team facing elimination.
cur_civ_2026-06-25.json,CUR-CIV,Curaçao,Ivory Coast,CUR,CIV,2026-06-25,,,,Neutral (USA WC2026),Philadelphia,United States,12.0,1,post_match_results,Curacao 0-2 Ivory Coast,45.21,,True,False,1611.4457,1814.7168,-203.27109999999993,5,5,0,,,,,,,0.26248032981797065,0.7681123306244113,1.6031656018931915,,0,,,,,,,,,,,,,,,,2,10.5,2.5,0.0,1.5,0.5,9.5,30.4,9.0,2.5,1.5,285.0,0.75,12.0,7.5,28.5,2,8.5,1.5,0.0,0.5,3.0,3.0,44.45,12.0,3.0,4.0,450.5,0.85,12.0,10.0,27.5,Q7,,,,,,,,0.4,,False,0.42,0,True,4.43,True,0.16,0.1764,True,False,,
cur_civ_2026-06-25.json,CUR-CIV,Curaçao,Ivory Coast,CUR,CIV,2026-06-25,,,,Neutral (USA WC2026),Philadelphia,United States,12.0,1,post_match_results,Curacao 0-2 Ivory Coast,45.21,,True,False,1611.4457,1814.7168,-203.27109999999993,5,5,0,,,,,,,0.26248032981797065,0.7681123306244113,1.6031656018931915,,0,,,,,,,,,,,,,,,,2,10.5,2.5,0.0,1.5,0.5,9.5,30.4,9.0,2.5,1.5,285.0,0.75,12.0,7.5,28.5,2,8.5,1.5,0.0,0.5,3.0,3.0,44.45,12.0,3.0,4.0,450.5,0.85,12.0,10.0,27.5,Q8,,,,,,,,0.5,,False,0.64,1,True,-9.32,False,0.25,0.1296,True,False,,"Biggest loss of the match — this was flagged as our lowest-confidence pick going in (no verified ESPN corner data, pure shots-to-corners heuristic at λ=5). The crowd's higher 64% had it right; IVC's corner generation against a parked-bus CUR exceeded our estimate."
cur_civ_2026-06-25.json,CUR-CIV,Curaçao,Ivory Coast,CUR,CIV,2026-06-25,,,,Neutral (USA WC2026),Philadelphia,United States,12.0,1,post_match_results,Curacao 0-2 Ivory Coast,45.21,,True,False,1611.4457,1814.7168,-203.27109999999993,5,5,0,,,,,,,0.26248032981797065,0.7681123306244113,1.6031656018931915,,0,,,,,,,,,,,,,,,,2,10.5,2.5,0.0,1.5,0.5,9.5,30.4,9.0,2.5,1.5,285.0,0.75,12.0,7.5,28.5,2,8.5,1.5,0.0,0.5,3.0,3.0,44.45,12.0,3.0,4.0,450.5,0.85,12.0,10.0,27.5,Q9,,,,,,,,0.26,,False,0.33,0,True,6.53,True,0.0676,0.1089,True,False,,"Second consecutive correct NO call on Bacuna (after GER-CUR GD1's +9.76), now a confirmed 2/2 pattern for this player prop."
cur_civ_2026-06-25.json,CUR-CIV,Curaçao,Ivory Coast,CUR,CIV,2026-06-25,,,,Neutral (USA WC2026),Philadelphia,United States,12.0,1,post_match_results,Curacao 0-2 Ivory Coast,45.21,,True,False,1611.4457,1814.7168,-203.27109999999993,5,5,0,,,,,,,0.26248032981797065,0.7681123306244113,1.6031656018931915,,0,,,,,,,,,,,,,,,,2,10.5,2.5,0.0,1.5,0.5,9.5,30.4,9.0,2.5,1.5,285.0,0.75,12.0,7.5,28.5,2,8.5,1.5,0.0,0.5,3.0,3.0,44.45,12.0,3.0,4.0,450.5,0.85,12.0,10.0,27.5,Q10,,,,,,,,0.35,,False,0.39,0,True,6.41,True,0.1225,0.1521,True,False,,
ger_ecu_2026-06-25.json,GER-ECU,Germany,Ecuador,GER,ECU,2026-06-25,,,,Neutral (USA WC2026),East Rutherford,United States,3.0,1,post_match_results,Ecuador 2-1 Germany,8.05,,True,False,2000.3014,2028.0889,-27.78749999999991,5,5,0,773500000,366730011,28.0,26.0,10,23,0.31955630217600695,1.0552607907072111,1.166926012689056,,0,,,,,,,,,,,,,,,,2,11.5,0.0,0.0,0.0,8.0,1.0,62.05,21.0,9.5,6.0,630.5,0.9,10.0,15.0,11.0,2,10.0,1.0,0.0,0.5,7.5,3.0,63.1,19.5,8.0,2.5,568.0,0.9,10.0,13.0,17.5,Q1,,,,,,,,0.85,,False,0.67,1,True,11.7,True,0.0225,0.1089,True,False,,
