player_id,first_name,last_name,name,last_season,current_club_id,player_code,country_of_birth,city_of_birth,country_of_citizenship,date_of_birth,sub_position,position,foot,height_in_cm,contract_expiration_date,agent_name,image_url,international_caps,international_goals,current_national_team_id,url,current_club_domestic_competition_id,current_club_name,market_value_in_eur,highest_market_value_in_eur
493251,Akhyar,Rashid,Akhyar Rashid,2025,15838,akhyar-rashid,Malaysia,"Alor Setar, Kedah",Malaysia,1999-05-01 00:00:00,Left Winger,Attack,right,169,2027-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/493251-1680051297.jpg?lm=1,57,10,15738,https://www.transfermarkt.co.uk/akhyar-rashid/profil/spieler/493251,,,,
493593,Azizbek,Turgunboev,Azizbek Turgunboev,2025,20099,azizbek-turgunboev,Uzbekistan,"Pap, Namangan Region",Uzbekistan,1994-10-01 00:00:00,Central Midfield,Midfield,left,173,2026-12-31 00:00:00,optimalsoccer,https://img.a.transfermarkt.technology/portrait/header/493593-1759064587.png?lm=1,43,6,3563,https://www.transfermarkt.co.uk/azizbek-turgunboev/profil/spieler/493593,,,700000,1000000
493611,Michael,Baldisimo,Michael Baldisimo,2025,67000,michael-baldisimo,Canada,"Vancouver, British Columbia",Philippines,2000-04-13 00:00:00,Defensive Midfield,Midfield,right,168,2026-12-31 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/493611-1762763357.jpg?lm=1,10,0,15234,https://www.transfermarkt.co.uk/michael-baldisimo/profil/spieler/493611,,,,
493725,Umar,Eshmurodov,Umar Eshmurodov,2025,20591,umar-eshmurodov,Uzbekistan,Koson,Uzbekistan,1992-11-30 00:00:00,Centre-Back,Defender,right,185,2026-12-31 00:00:00,KT agency,https://img.a.transfermarkt.technology/portrait/header/493725-1743416751.png?lm=1,39,0,3563,https://www.transfermarkt.co.uk/umar-eshmurodov/profil/spieler/493725,,,,
494053,Khalil,Khamis,Khalil Khamis,2025,7142,khalil-khamis,Lebanon,Zahlé,Lebanon,1995-01-12 00:00:00,Centre-Back,Defender,,190,,Smb,https://img.a.transfermarkt.technology/portrait/header/494053-1760612759.jpg?lm=1,16,1,3586,https://www.transfermarkt.co.uk/khalil-khamis/profil/spieler/494053,,,,
494268,Allan,Okello,Allan Okello,2025,9052,allan-okello,Uganda,Lira,Uganda,2000-07-04 00:00:00,Attacking Midfield,Midfield,left,179,2028-12-31 00:00:00,NextPro Sports,https://img.a.transfermarkt.technology/portrait/header/494268-1764375540.jpg?lm=1,36,6,13497,https://www.transfermarkt.co.uk/allan-okello/profil/spieler/494268,,,,
494283,Enrico,Dueñas,Enrico Dueñas,2025,14078,enrico-duenas,Netherlands,Almere,El Salvador,2001-02-23 00:00:00,Attacking Midfield,Midfield,right,179,2026-06-30 00:00:00,Effes Group,https://img.a.transfermarkt.technology/portrait/header/494283-1737392753.jpg?lm=1,23,1,13951,https://www.transfermarkt.co.uk/enrico-duenas/profil/spieler/494283,,,150000,200000
495271,Bathusi,Aubaas,Bathusi Aubaas,2025,6356,bathusi-aubaas,South Africa,"Kuruman, Northern Cape",South Africa,1995-05-14 00:00:00,Defensive Midfield,Midfield,,180,,LUPUS,https://img.a.transfermarkt.technology/portrait/header/495271-1771236900.jpg?lm=1,16,1,3806,https://www.transfermarkt.co.uk/bathusi-aubaas/profil/spieler/495271,,,,
495683,Bader,Hassan,Bader Hassan,2025,93343,bader-hassan,Libya,Sabha,Libya,1987-10-01 00:00:00,Defensive Midfield,Midfield,,178,2026-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,20,0,6602,https://www.transfermarkt.co.uk/bader-hassan/profil/spieler/495683,,,,
496062,Víctor,Griffith,Víctor Griffith,2025,4561,victor-griffith,Panama,Ciudad de Panamá,Panama,2000-12-12 00:00:00,Defensive Midfield,Midfield,right,174,2026-12-31 00:00:00,GSMGroup,https://img.a.transfermarkt.technology/portrait/header/496062-1773864641.jpg?lm=1,16,0,3577,https://www.transfermarkt.co.uk/victor-griffith/profil/spieler/496062,,,,
496539,Frezer,Kasa,Frezer Kasa,2025,62586,frezer-kasa,Ethiopia,Addis Ababa,Ethiopia,1997-10-26 00:00:00,Right-Back,Defender,right,,,,https://img.a.transfermarkt.technology/portrait/header/496539-1749221197.jpg?lm=1,4,0,13941,https://www.transfermarkt.co.uk/frezer-kasa/profil/spieler/496539,,,,
496659,Ben,Cabango,Ben Cabango,2025,2288,ben-cabango,Wales,Cardiff,Wales,2000-05-30 00:00:00,Centre-Back,Defender,right,186,2028-06-30 00:00:00,THE·TEAM,https://img.a.transfermarkt.technology/portrait/header/496659-1668519719.jpg?lm=1,16,0,3864,https://www.transfermarkt.co.uk/ben-cabango/profil/spieler/496659,GB1,Swansea City,,
497103,Rashed,Al-Tumi,Rashed Al-Tumi,2025,329,rashed-al-tumi,Malta,Valletta,Malta,2000-10-14 00:00:00,Goalkeeper,Goalkeeper,right,197,2027-06-30 00:00:00,Mondial,https://img.a.transfermarkt.technology/portrait/header/497103-1725600471.png?lm=1,3,0,3587,https://www.transfermarkt.co.uk/rashed-al-tumi/profil/spieler/497103,,,,
498082,Jameel,Al-Yahmadi,Jameel Al-Yahmadi,2025,103329,jameel-al-yahmadi,Oman,"Bawshar, Muscat",Oman,1996-07-27 00:00:00,Right Winger,Attack,right,173,,F Plus,https://img.a.transfermarkt.technology/portrait/header/498082-1705703270.jpg?lm=1,62,3,14165,https://www.transfermarkt.co.uk/jameel-al-yahmadi/profil/spieler/498082,,,,
498123,Cristopher,Varela,Cristopher Varela,2025,26468,cristopher-varela,Venezuela,San Cristóbal,Venezuela,1999-11-27 00:00:00,Goalkeeper,Goalkeeper,left,189,2026-12-31 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/498123-1753741357.jpeg?lm=1,1,0,3504,https://www.transfermarkt.co.uk/cristopher-varela/profil/spieler/498123,,,,
498732,Oliver,Gerbig,Oliver Gerbig,2025,9982,oliver-gerbig,Hongkong,"Happy Valley, Hong Kong",Hongkong,1998-12-12 00:00:00,Centre-Back,Defender,right,185,2026-12-31 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/498732-1657644576.jpg?lm=1,29,0,15977,https://www.transfermarkt.co.uk/oliver-gerbig/profil/spieler/498732,,,,
498896,Jahmali,Waite,Jahmali Waite,2025,23565,jahmali-waite,United States,"Philadelphia, Pennsylvania",Jamaica,1998-12-24 00:00:00,Goalkeeper,Goalkeeper,right,185,2026-11-30 00:00:00,THE·TEAM,https://img.a.transfermarkt.technology/portrait/header/498896-1713048374.JPG?lm=1,17,0,3671,https://www.transfermarkt.co.uk/jahmali-waite/profil/spieler/498896,,,,
499503,Albert,Khachumyan,Albert Khachumyan,2025,11912,albert-khachumyan,Armenia,Yerevan,Armenia,1999-06-23 00:00:00,Centre-Back,Defender,both,184,2026-06-30 00:00:00,HG Partners,https://img.a.transfermarkt.technology/portrait/header/499503-1763228700.png?lm=1,1,0,6219,https://www.transfermarkt.co.uk/albert-khachumyan/profil/spieler/499503,,,,
500288,Golib,Gaybullaev,Golib Gaybullaev,2025,20591,golib-gaybullaev,,,Uzbekistan,1996-01-22 00:00:00,Centre-Back,Defender,right,,2026-12-31 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/500288-1743416783.png?lm=1,1,1,3563,https://www.transfermarkt.co.uk/golib-gaybullaev/profil/spieler/500288,,,,
500289,Abrorbek,Ismoilov,Abrorbek Ismoilov,2025,13306,abrorbek-ismoilov,Uzbekistan,Yozyovon,Uzbekistan,1998-01-08 00:00:00,Central Midfield,Midfield,right,176,2026-12-31 00:00:00,Special1Agency,https://img.a.transfermarkt.technology/portrait/header/500289-1745331737.png?lm=1,9,0,3563,https://www.transfermarkt.co.uk/abrorbek-ismoilov/profil/spieler/500289,,,,
500582,Hussein,Sharafeddine,Hussein Sharafeddine,2025,15724,hussein-sharafeddine,,,Lebanon,1997-10-13 00:00:00,Centre-Back,Defender,,189,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,4,0,3586,https://www.transfermarkt.co.uk/hussein-sharafeddine/profil/spieler/500582,,,,
501743,Koki,Saito,Koki Saito,2025,1039,koki-saito,Japan,"Kawasaki, Kanagawa",Japan,2001-08-10 00:00:00,Left Winger,Attack,right,170,,,https://img.a.transfermarkt.technology/portrait/header/501743-1626772054.jpg?lm=1,1,0,3435,https://www.transfermarkt.co.uk/koki-saito/profil/spieler/501743,GB1,Queens Park Rangers,4000000,4000000
502682,Giorgi,Guliashvili,Giorgi Guliashvili,2025,630,giorgi-guliashvili,Georgia,Tiflis,Georgia,2001-09-05 00:00:00,Centre-Forward,Attack,right,175,2029-06-30 00:00:00,Bene-Sport,https://img.a.transfermarkt.technology/portrait/header/502682-1759082949.jpg?lm=1,7,0,3669,https://www.transfermarkt.co.uk/giorgi-guliashvili/profil/spieler/502682,,,,
502990,Ka-Wing,Tse,Ka-Wing Tse,2025,34329,ka-wing-tse,Hongkong,Shatin,Hongkong,1999-09-04 00:00:00,Goalkeeper,Goalkeeper,right,187,2027-05-31 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/502990-1711733181.jpg?lm=1,10,0,15977,https://www.transfermarkt.co.uk/ka-wing-tse/profil/spieler/502990,,,,
505561,Jon,Russell,Jon Russell,2025,3820,jon-russell,England,London,Jamaica,2000-10-09 00:00:00,Central Midfield,Midfield,right,193,2026-05-31 00:00:00,Two Touch Agency,https://img.a.transfermarkt.technology/portrait/header/505561-1656928574.png?lm=1,17,5,3671,https://www.transfermarkt.co.uk/jon-russell/profil/spieler/505561,,,,
506141,Nadeo,Argawinata,Nadeo Argawinata,2025,50276,nadeo-argawinata,Indonesia,Kediri,Indonesia,1997-03-09 00:00:00,Goalkeeper,Goalkeeper,right,189,2026-04-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/506141-1737545403.png?lm=1,24,0,13958,https://www.transfermarkt.co.uk/nadeo-argawinata/profil/spieler/506141,,,,
506797,Vilius,Armalas,Vilius Armalas,2025,634,vilius-armalas,Lithuania,Kaunas,Lithuania,2000-07-21 00:00:00,Centre-Back,Defender,right,192,2028-12-31 00:00:00,MikoliunasSM,https://img.a.transfermarkt.technology/portrait/header/506797-1681240120.jpg?lm=1,9,0,3851,https://www.transfermarkt.co.uk/vilius-armalas/profil/spieler/506797,,,,
506942,Žan,Vipotnik,Žan Vipotnik,2025,2288,zan-vipotnik,Slovenia,Celje,Slovenia,2002-03-18 00:00:00,Centre-Forward,Attack,both,185,2030-06-30 00:00:00,BOLA CONSULTING,https://img.a.transfermarkt.technology/portrait/header/506942-1716317342.jpg?lm=1,24,5,3588,https://www.transfermarkt.co.uk/zan-vipotnik/profil/spieler/506942,GB1,Swansea City,,
507160,Petros,Ioannou,Petros Ioannou,2025,2156,petros-ioannou,Cyprus,Xylofagou,Cyprus,1999-01-20 00:00:00,Right-Back,Defender,right,185,2027-05-31 00:00:00,GOLIVE SPORTS AGENCY,https://img.a.transfermarkt.technology/portrait/header/507160-1763131884.jpg?lm=1,1,0,3668,https://www.transfermarkt.co.uk/petros-ioannou/profil/spieler/507160,,,,
507711,,Muhannad Etoo,Muhannad Etoo,2025,13508,muhannad-etoo,,,Libya,1994-03-25 00:00:00,Defensive Midfield,Midfield,right,190,,,https://img.a.transfermarkt.technology/portrait/header/507711-1757486860.png?lm=1,17,0,6602,https://www.transfermarkt.co.uk/muhannad-etoo/profil/spieler/507711,,,,
508244,Van Toi,Dang,Van Toi Dang,2025,13950,van-toi-dang,Vietnam,Thái Bình,Vietnam,1999-01-20 00:00:00,Centre-Back,Defender,right,178,2028-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,0,0,8778,https://www.transfermarkt.co.uk/van-toi-dang/profil/spieler/508244,,,,
508248,Hoang Duc,Nguyen,Hoang Duc Nguyen,2025,93137,hoang-duc-nguyen,Vietnam,Hải Dương,Vietnam,1998-01-11 00:00:00,Central Midfield,Midfield,left,184,2027-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/508248-1646058613.png?lm=1,0,0,8778,https://www.transfermarkt.co.uk/hoang-duc-nguyen/profil/spieler/508248,,,,
508250,Thanh Binh,Dinh,Thanh Binh Dinh,2025,20830,thanh-binh-dinh,Vietnam,"Lang Chánh, Thanh Hóa",Vietnam,1998-03-19 00:00:00,Centre-Forward,Attack,right,176,2026-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,11,0,8778,https://www.transfermarkt.co.uk/thanh-binh-dinh/profil/spieler/508250,,,,
509001,Chenjie,Zhu,Chenjie Zhu,2025,3183,chenjie-zhu,China,"Suzhou, Jiangsu",China,2000-08-23 00:00:00,Centre-Back,Defender,right,185,2028-12-31 00:00:00,ENGELMAN SPORTS LTD,https://img.a.transfermarkt.technology/portrait/header/509001-1700175950.jpg?lm=1,40,1,5598,https://www.transfermarkt.co.uk/chenjie-zhu/profil/spieler/509001,,,,
510987,Jon,Irazábal,Jon Irazábal,2025,15817,jon-irazabal,Spain,Bilbao,Malaysia,1996-11-28 00:00:00,Centre-Back,Defender,left,187,2026-05-31 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/510987-1745500010.png?lm=1,2,0,15738,https://www.transfermarkt.co.uk/jon-irazabal/profil/spieler/510987,,,,
511883,Andronikos,Kakoullis,Andronikos Kakoullis,2025,10586,andronikos-kakoullis,Cyprus,Lythrodontas,Cyprus,2001-05-03 00:00:00,Centre-Forward,Attack,right,180,2026-05-31 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/511883-1762900196.png?lm=1,36,7,3668,https://www.transfermarkt.co.uk/andronikos-kakoullis/profil/spieler/511883,,,,
511995,Frew,Getahun,Frew Getahun,2025,35949,frew-getahun,Ethiopia,Shashemene,Ethiopia,1992-06-12 00:00:00,Goalkeeper,Goalkeeper,,,,,https://img.a.transfermarkt.technology/portrait/header/511995-1773659475.jpeg?lm=1,3,0,13941,https://www.transfermarkt.co.uk/frew-getahun/profil/spieler/511995,,,,
512081,Meng-Cheng,Tsai,Meng-Cheng Tsai,2025,81073,meng-cheng-tsai,Chinese Taipei,Taipei,Chinese Taipei,1996-04-03 00:00:00,Defensive Midfield,Midfield,right,168,2026-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/512081-1750240691.jpeg?lm=1,5,0,15363,https://www.transfermarkt.co.uk/meng-cheng-tsai/profil/spieler/512081,,,,
512090,Chia-Huang,Yu,Chia-Huang Yu,2025,25655,chia-huang-yu,Chinese Taipei,Yilan County,Chinese Taipei,1998-04-23 00:00:00,Attacking Midfield,Midfield,right,168,,,https://img.a.transfermarkt.technology/portrait/header/512090-1706517009.png?lm=1,20,1,15363,https://www.transfermarkt.co.uk/chia-huang-yu/profil/spieler/512090,,,,
512911,Somsavath,Sophabmixay,Somsavath Sophabmixay,2025,515,somsavath-sophabmixay,Laos,Vientiane,Laos,1997-05-25 00:00:00,Right-Back,Defender,right,169,,,https://img.a.transfermarkt.technology/portrait/header/512911-1616773794.jpeg?lm=1,3,0,16431,https://www.transfermarkt.co.uk/somsavath-sophabmixay/profil/spieler/512911,,,,
512979,Renaldo,Leaner,Renaldo Leaner,2025,85501,renaldo-leaner,South Africa,"Cape Town, Western Cape",South Africa,1998-02-12 00:00:00,Goalkeeper,Goalkeeper,right,187,2026-06-30 00:00:00,Football First,https://img.a.transfermarkt.technology/portrait/header/512979-1751303553.png?lm=1,3,0,3806,https://www.transfermarkt.co.uk/renaldo-leaner/profil/spieler/512979,,,,
513883,Zoir,Dzhuraboev,Zoir Dzhuraboev,2025,35157,zoir-dzhuraboev,Tajikistan,Dushanbe,Tajikistan,1998-09-16 00:00:00,Centre-Back,Defender,left,184,2026-12-31 00:00:00,KT agency,https://img.a.transfermarkt.technology/portrait/header/513883-1745328868.png?lm=1,57,2,13975,https://www.transfermarkt.co.uk/zoir-dzhuraboev/profil/spieler/513883,,,,
513968,Aidan,Morris,Aidan Morris,2025,641,aidan-morris,United States,"Fort Lauderdale, Florida",United States,2001-11-16 00:00:00,Central Midfield,Midfield,right,175,2028-06-30 00:00:00,THE·TEAM,https://img.a.transfermarkt.technology/portrait/header/513968-1709481996.jpg?lm=1,14,0,3505,https://www.transfermarkt.co.uk/aidan-morris/profil/spieler/513968,GB1,Middlesbrough FC,,
514175,Deano,Van Rooyen,Deano Van Rooyen,2025,2557,deano-van-rooyen,South Africa,"Stellenbosch, Western Cape",South Africa,1996-11-24 00:00:00,Right-Back,Defender,right,177,2027-06-30 00:00:00,Football First,https://img.a.transfermarkt.technology/portrait/header/514175-1754037121.png?lm=1,2,0,3806,https://www.transfermarkt.co.uk/deano-van-rooyen/profil/spieler/514175,,,,
514398,Gerald,Díaz,Gerald Díaz,2025,42814,gerald-diaz,Puerto Rico,Caguas,Puerto Rico,1999-03-29 00:00:00,Central Midfield,Midfield,right,173,2026-11-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/514398-1750365607.jpg?lm=1,40,12,17759,https://www.transfermarkt.co.uk/gerald-diaz/profil/spieler/514398,,,,
514904,Rudy,Clavel,Rudy Clavel,2025,14082,rudy-clavel,El Salvador,Santa Ana,El Salvador,1996-10-10 00:00:00,Centre-Back,Defender,right,180,,,https://img.a.transfermarkt.technology/portrait/header/514904-1731592660.jpg?lm=1,20,1,13951,https://www.transfermarkt.co.uk/rudy-clavel/profil/spieler/514904,,,,
516038,Kai,Merk,Kai Merk,2025,24051,kai-merk,Germany,Dahn,Kyrgyzstan,1998-08-28 00:00:00,Centre-Forward,Attack,right,179,2026-12-31 00:00:00,Dropkick,https://img.a.transfermarkt.technology/portrait/header/516038-1752313412.png?lm=1,27,3,3956,https://www.transfermarkt.co.uk/kai-merk/profil/spieler/516038,,,,
517379,Housseine,Zakouani,Housseine Zakouani,2025,85118,housseine-zakouani,France,Marseille,Comoros,1998-04-30 00:00:00,Right Winger,Attack,right,179,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,5,1,16430,https://www.transfermarkt.co.uk/housseine-zakouani/profil/spieler/517379,,,,
517632,Eduards,Daskevics,Eduards Daskevics,2025,8606,eduards-daskevics,Latvia,Daugavpils,Latvia,2002-07-12 00:00:00,Left Winger,Attack,left,171,2027-12-31 00:00:00,Cherry Sports,https://img.a.transfermarkt.technology/portrait/header/517632-1726499827.png?lm=1,24,0,3555,https://www.transfermarkt.co.uk/eduards-daskevics/profil/spieler/517632,,,,
517712,Hamza,Hannouri,Hamza Hannouri,2025,6603,hamza-hannouri,Morocco,El Jadida,Morocco,1998-01-22 00:00:00,Centre-Forward,Attack,left,188,2028-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,0,0,3575,https://www.transfermarkt.co.uk/hamza-hannouri/profil/spieler/517712,,,,
518350,,Abdelaziz El Balouti,Abdelaziz El Balouti,2025,62448,abdelaziz-el-balouti,Egypt,Tanta,Egypt,1994-01-08 00:00:00,Goalkeeper,Goalkeeper,right,,2027-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/518350-1697736465.jpg?lm=1,0,0,3672,https://www.transfermarkt.co.uk/abdelaziz-el-balouti/profil/spieler/518350,,,,
518801,Marouane,Louadni,Marouane Louadni,2025,9099,marouane-louadni,Morocco,Kénitra,Morocco,1995-01-01 00:00:00,Centre-Back,Defender,right,190,2027-06-30 00:00:00,GoldyGoal,https://img.a.transfermarkt.technology/portrait/header/518801-1739289709.jpg?lm=1,10,0,3575,https://www.transfermarkt.co.uk/marouane-louadni/profil/spieler/518801,,,,
518802,Anas,Bach,Anas Bach,2025,9099,anas-bach,Morocco,Tarfaya,Morocco,1998-02-10 00:00:00,Defensive Midfield,Midfield,right,176,2028-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/518802-1755177674.jpeg?lm=1,12,0,3575,https://www.transfermarkt.co.uk/anas-bach/profil/spieler/518802,,,,
518804,Youssef,Belammari,Youssef Belammari,2025,7,youssef-belammari,Morocco,Rabat,Morocco,1998-09-20 00:00:00,Left-Back,Defender,left,183,2029-06-30 00:00:00,VV Consulting,https://img.a.transfermarkt.technology/portrait/header/518804-1755166034.jpeg?lm=1,15,0,3575,https://www.transfermarkt.co.uk/youssef-belammari/profil/spieler/518804,,,,
518942,,Karim El Eraki,Karim El Eraki,2025,9094,karim-el-eraki,,,Egypt,1997-11-29 00:00:00,Right-Back,Defender,right,,2027-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/518942-1626634510.jpeg?lm=1,2,0,3672,https://www.transfermarkt.co.uk/karim-el-eraki/profil/spieler/518942,,,,
519897,Marcelo,Santos,Marcelo Santos,2025,9708,marcelo-santos,Honduras,La Ceiba,Honduras,1992-08-02 00:00:00,Centre-Back,Defender,,181,,,https://img.a.transfermarkt.technology/portrait/header/519897-1688651485.jpg?lm=1,25,0,3590,https://www.transfermarkt.co.uk/marcelo-santos/profil/spieler/519897,,,,
521129,Qinghao,Xue,Qinghao Xue,2025,3183,qinghao-xue,China,"Qingdao, Shandong",China,2000-09-26 00:00:00,Goalkeeper,Goalkeeper,,195,2026-12-31 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,0,0,5598,https://www.transfermarkt.co.uk/qinghao-xue/profil/spieler/521129,,,,
521878,Sitiveni,Rakai,Sitiveni Rakai,2025,13969,sitiveni-rakai,,,Fiji,1996-04-07 00:00:00,,Missing,,,2026-12-31 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,4,0,13955,https://www.transfermarkt.co.uk/sitiveni-rakai/profil/spieler/521878,,,,
522138,Aliyar,Mukhammed,Aliyar Mukhammed,2025,19294,aliyar-mukhammed,Kazakhstan,Arys,Kazakhstan,2001-03-20 00:00:00,Left Winger,Attack,left,190,2026-12-31 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/522138-1680704920.png?lm=1,2,0,9110,https://www.transfermarkt.co.uk/aliyar-mukhammed/profil/spieler/522138,,,,
523314,Nikolay,Ivanov,Nikolay Ivanov,2025,15309,nikolay-ivanov,Belarus,Minsk,Belarus,2000-01-02 00:00:00,Central Midfield,Midfield,right,189,2026-12-31 00:00:00,Dmitriy Khlebosolov,https://img.a.transfermarkt.technology/portrait/header/523314-1777791562.png?lm=1,0,0,3450,https://www.transfermarkt.co.uk/nikolay-ivanov/profil/spieler/523314,,,,
523948,William,Weidersjö,William Weidersjö,2025,55265,william-weidersjo,Sweden,Älvsjö,Thailand,2001-06-10 00:00:00,Defensive Midfield,Midfield,right,182,2026-06-30 00:00:00,Stars For Tomorrow,https://img.a.transfermarkt.technology/portrait/header/523948-1649677947.jpg?lm=1,12,0,5676,https://www.transfermarkt.co.uk/william-weidersjo/profil/spieler/523948,,,,
525131,Yacine,Bourhane,Yacine Bourhane,2025,10586,yacine-bourhane,France,Noisy-le-Grand,Comoros,1998-09-30 00:00:00,Defensive Midfield,Midfield,left,190,2027-05-31 00:00:00,Sport Striker,https://img.a.transfermarkt.technology/portrait/header/525131-1762899840.png?lm=1,34,1,16430,https://www.transfermarkt.co.uk/yacine-bourhane/profil/spieler/525131,,,200000,600000
525937,Sue-Lae,McCalla,Sue-Lae McCalla,2025,54291,sue-lae-mccalla,Jamaica,Kingston,Jamaica,1992-11-24 00:00:00,Centre-Back,Defender,right,183,2026-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,5,1,3671,https://www.transfermarkt.co.uk/sue-lae-mccalla/profil/spieler/525937,,,,
527329,Oliver,Dovin,Oliver Dovin,2025,990,oliver-dovin,England,London,Sweden,2002-07-11 00:00:00,Goalkeeper,Goalkeeper,right,188,2028-06-30 00:00:00,CAA Stellar,https://img.a.transfermarkt.technology/portrait/header/527329-1637671679.jpg?lm=1,2,0,3557,https://www.transfermarkt.co.uk/oliver-dovin/profil/spieler/527329,,,,
527715,Shenglong,Jiang,Shenglong Jiang,2025,3183,shenglong-jiang,China,"Nanjing, Jiangsu",China,2000-12-24 00:00:00,Centre-Back,Defender,right,193,2026-12-31 00:00:00,Nordic Sky,https://img.a.transfermarkt.technology/portrait/header/527715-1700175954.jpg?lm=1,21,0,5598,https://www.transfermarkt.co.uk/shenglong-jiang/profil/spieler/527715,,,,
527720,Zhen'ao,Wang,Zhen'ao Wang,2025,27190,zhenao-wang,China,"Wuhan, Hubei",China,1999-08-10 00:00:00,Right-Back,Defender,left,170,2026-12-31 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/527720-1723238885.jpg?lm=1,1,0,5598,https://www.transfermarkt.co.uk/zhenao-wang/profil/spieler/527720,,,100000,100000
527754,Haoyang,Xu,Haoyang Xu,2025,3183,haoyang-xu,China,"Dazhou, Sichuan",China,1999-01-15 00:00:00,Left Midfield,Midfield,right,180,2026-12-31 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/527754-1564395868.jpg?lm=1,9,0,5598,https://www.transfermarkt.co.uk/haoyang-xu/profil/spieler/527754,,,,
527866,Abduvokhid,Nematov,Abduvokhid Nematov,2025,20591,abduvokhid-nematov,Uzbekistan,Jizzakh,Uzbekistan,2001-03-20 00:00:00,Goalkeeper,Goalkeeper,right,182,2026-12-31 00:00:00,Hamid Merikh,https://img.a.transfermarkt.technology/portrait/header/527866-1743416641.png?lm=1,13,0,3563,https://www.transfermarkt.co.uk/abduvokhid-nematov/profil/spieler/527866,,,,
528653,Josef,Baccay,Josef Baccay,2025,1058,josef-baccay,Norway,Kolbotn,Philippines,2001-04-29 00:00:00,Left-Back,Defender,left,180,2026-12-31 00:00:00,Golden Sports Mgmt,https://img.a.transfermarkt.technology/portrait/header/528653-1711314777.jpg?lm=1,5,0,15234,https://www.transfermarkt.co.uk/josef-baccay/profil/spieler/528653,,,,
529512,Kristo,Hussar,Kristo Hussar,2025,7918,kristo-hussar,Estonia,Tallinn,Estonia,2002-06-28 00:00:00,Right-Back,Defender,right,180,2027-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/529512-1647371298.jpg?lm=1,7,0,6133,https://www.transfermarkt.co.uk/kristo-hussar/profil/spieler/529512,,,,
530115,Rüfat,Abdullazada,Rüfat Abdullazada,2025,46710,rufat-abdullazada,Azerbaijan,Sumqayit,Azerbaijan,2001-01-17 00:00:00,Right Midfield,Midfield,,178,2026-06-30 00:00:00,Asadov Pro Bridge,https://img.a.transfermarkt.technology/portrait/header/530115-1713414227.png?lm=1,17,3,8605,https://www.transfermarkt.co.uk/rufat-abdullazada/profil/spieler/530115,,,,
530151,Sabuhi,Abdullazada,Sabuhi Abdullazada,2025,36999,sabuhi-abdullazada,,,Azerbaijan,2001-12-18 00:00:00,Central Midfield,Midfield,right,175,2027-06-30 00:00:00,Asadov Pro Bridge,https://img.a.transfermarkt.technology/portrait/header/530151-1759765271.png?lm=1,7,0,8605,https://www.transfermarkt.co.uk/sabuhi-abdullazada/profil/spieler/530151,,,,
530780,Jason,Knight,Jason Knight,2025,698,jason-knight,Ireland,Dublin,Ireland,2001-02-13 00:00:00,Central Midfield,Midfield,right,173,2027-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/530780-1731660065.jpg?lm=1,42,1,3509,https://www.transfermarkt.co.uk/jason-knight/profil/spieler/530780,,,,
531007,Soufiane,Bouftini,Soufiane Bouftini,2025,16214,soufiane-bouftini,Morocco,Casablanca,Morocco,1994-05-03 00:00:00,Centre-Back,Defender,right,191,2026-06-30 00:00:00,athletes first,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,16,3,3575,https://www.transfermarkt.co.uk/soufiane-bouftini/profil/spieler/531007,,,,
